date,open,high,low,close
2010-02-10,4129.8,4136.85,4072.2,4079.7
2010-02-11,4109.35,4135.7,4108.45,4123.6
2010-02-15,4136.4,4137.15,4092.4,4096.2
2010-02-16,4111.8,4147.1,4086.85,4134.65
2010-02-17,4173.75,4191.05,4154.3,4171.55
2010-02-18,4163.9,4174.65,4137.9,4145.85
2010-02-19,4105.65,4127.75,4077.6,4102.7
2010-02-22,4151.2,4151.65,4086.35,4094.25
2010-02-23,4079.1,4109.2,4077.9,4089.7
2010-02-24,4072.95,4093.4,4068.65,4080.65
2010-02-25,4094.85,4094.85,4066.6,4072.35
2010-02-26,4088.1,4170.95,4081.15,4127.55
2010-03-02,4170.35,4198.35,4158.65,4192.3
2010-03-03,4210.6,4252.65,4209.55,4249.85
2010-03-04,4248.0,4266.25,4237.75,4262.35
2010-03-05,4283.3,4293.7,4257.9,4270.25
2010-03-08,4308.7,4308.7,4275.2,4287.75
2010-03-09,4280.65,4280.65,4247.85,4252.4
2010-03-10,4248.65,4276.65,4237.8,4253.8
2010-03-11,4248.85,4260.35,4234.7,4252.85
2010-03-12,4262.05,4272.65,4244.15,4253.35
2010-03-15,4237.45,4245.4,4221.05,4233.4
2010-03-16,4234.65,4277.35,4232.8,4273.65
2010-03-17,4298.25,4324.5,4294.4,4304.2
2010-03-18,4312.35,4318.2,4294.85,4306.6
2010-03-19,4316.25,4327.15,4308.7,4324.0
2010-03-22,4273.35,4317.25,4273.35,4278.75
2010-03-23,4300.5,4305.35,4268.2,4287.3
2010-03-25,4274.5,4299.9,4268.25,4293.7
2010-03-26,4305.4,4324.15,4305.4,4312.95
2010-03-29,4314.3,4337.45,4314.3,4320.95
2010-03-30,4341.4,4348.05,4307.9,4313.2
2010-03-31,4328.2,4340.9,4304.3,4313.25
2010-04-01,4337.2,4348.35,4330.0,4345.2
2010-04-05,4372.35,4406.5,4364.2,4403.9
2010-04-06,4417.05,4419.05,4396.95,4410.3
2010-04-07,4424.1,4446.35,4402.8,4424.95
2010-04-08,4419.75,4429.95,4370.05,4381.7
2010-04-09,4397.85,4420.75,4397.85,4410.05
2010-04-12,4426.1,4426.1,4386.15,4394.7
2010-04-13,4397.0,4397.0,4372.8,4383.35
2010-04-15,4418.15,4418.15,4354.55,4359.4
2010-04-16,4345.55,4356.95,4330.0,4342.25
2010-04-19,4283.9,4299.25,4261.65,4290.2
2010-04-20,4310.0,4341.15,4308.1,4319.75
2010-04-21,4340.0,4356.95,4334.35,4344.4
2010-04-22,4337.0,4394.1,4331.8,4356.6
2010-04-23,4360.0,4381.4,4355.55,4369.0
2010-04-26,4383.9,4396.4,4378.9,4383.8
2010-04-27,4382.3,4396.35,4374.3,4378.3
2010-04-28,4323.55,4350.3,4302.1,4315.1
2010-04-29,4329.5,4344.35,4327.9,4338.25
2010-04-30,4365.15,4374.8,4360.05,4368.1
2010-05-03,4346.25,4358.45,4331.3,4341.25
2010-05-04,4359.05,4360.45,4270.65,4277.85
2010-05-05,4216.4,4280.65,4199.55,4271.5
2010-05-06,4266.7,4275.75,4213.1,4256.75
2010-05-07,4192.1,4216.7,4159.4,4182.25
2010-05-10,4229.25,4306.35,4229.25,4298.6
2010-05-11,4298.1,4301.7,4244.1,4250.0
2010-05-12,4254.1,4273.0,4219.85,4263.9
2010-05-13,4287.6,4311.9,4281.6,4290.6
2010-05-14,4282.05,4302.5,4223.05,4236.65
2010-05-17,4192.1,4220.8,4146.0,4213.25
2010-05-18,4208.95,4246.25,4198.35,4217.4
2010-05-19,4179.2,4189.45,4099.05,4106.4
2010-05-20,4144.05,4163.85,4117.65,4133.45
2010-05-21,4052.3,4107.4,4044.65,4101.6
2010-05-24,4159.95,4177.1,4098.75,4110.8
2010-05-25,4066.4,4070.7,3986.95,4001.9
2010-05-26,4050.25,4072.7,4036.75,4070.55
2010-05-27,4064.6,4130.1,4058.8,4125.75
2010-05-28,4171.6,4191.2,4154.7,4186.8
2010-05-31,4188.9,4232.4,4179.65,4226.6
2010-06-01,4221.7,4226.15,4142.7,4149.1
2010-06-02,4163.75,4196.75,4152.25,4189.75
2010-06-03,4240.15,4262.35,4240.0,4253.15
2010-06-04,4259.75,4270.75,4244.0,4263.45
2010-06-07,4165.45,4199.05,4164.5,4190.0
2010-06-08,4188.4,4216.5,4136.95,4152.0
2010-06-09,4154.55,4205.6,4154.55,4172.0
2010-06-10,4191.75,4232.35,4183.65,4228.95
2010-06-11,4268.55,4268.55,4236.6,4247.25
2010-06-14,4268.65,4300.95,4260.8,4299.05
2010-06-15,4306.95,4320.9,4288.45,4314.8
2010-06-16,4330.6,4337.4,4309.5,4319.95
2010-06-17,4326.55,4351.25,4305.4,4344.3
2010-06-18,4351.2,4364.75,4317.75,4328.65
2010-06-21,4374.85,4396.75,4372.3,4388.7
2010-06-22,4370.85,4391.3,4364.85,4368.7
2010-06-23,4355.1,4385.7,4355.1,4379.75
2010-06-24,4382.9,4399.65,4355.1,4372.35
2010-06-25,4363.45,4387.6,4353.2,4365.85
2010-06-28,4387.65,4432.45,4383.1,4429.25
2010-06-29,4416.05,4425.2,4367.95,4383.75
2010-06-30,4352.2,4424.3,4352.2,4420.7
2010-07-01,4391.95,4402.6,4373.75,4386.35
2010-07-02,4392.15,4414.85,4374.4,4382.55
2010-07-05,4381.0,4394.8,4372.4,4379.65
2010-07-06,4382.15,4419.35,4382.15,4413.7
2010-07-07,4417.05,4417.05,4379.65,4385.9
2010-07-08,4423.15,4445.5,4420.6,4424.35
2010-07-09,4448.95,4469.25,4448.95,4461.55
2010-07-12,4470.5,4494.45,4461.75,4474.7
2010-07-13,4470.15,4492.7,4463.4,4491.35
2010-07-14,4528.1,4528.1,4471.4,4479.25
2010-07-15,4481.95,4487.8,4458.75,4468.45
2010-07-16,4473.5,4492.8,4470.1,4490.05
2010-07-19,4472.35,4504.95,4472.35,4488.95
2010-07-20,4509.75,4510.5,4465.7,4474.75
2010-07-21,4483.35,4505.55,4483.35,4499.15
2010-07-22,4492.65,4530.75,4484.5,4528.65
2010-07-23,4554.9,4554.9,4518.75,4523.25
2010-07-26,4534.45,4534.45,4490.85,4497.5
2010-07-27,4505.05,4523.15,4494.2,4508.9
2010-07-28,4520.0,4525.55,4487.55,4494.6
2010-07-29,4489.1,4501.2,4481.8,4490.4
2010-07-30,4476.6,4501.0,4470.45,4475.15
2010-08-02,4501.8,4526.4,4501.8,4523.5
2010-08-03,4540.2,4542.2,4525.9,4535.85
2010-08-04,4543.6,4557.45,4527.95,4551.85
2010-08-05,4562.7,4571.15,4540.35,4543.2
2010-08-06,4542.6,4564.7,4531.05,4539.85
2010-08-09,4549.8,4583.25,4546.4,4579.65
2010-08-10,4580.95,4585.0,4549.5,4557.7
2010-08-11,4563.0,4570.55,4531.2,4535.4
2010-08-12,4503.0,4550.2,4503.0,4544.7
2010-08-13,4563.3,4591.35,4563.3,4576.4
2010-08-16,4585.7,4593.35,4535.6,4554.45
2010-08-17,4556.0,4577.55,4552.4,4558.5
2010-08-18,4577.5,4604.15,4570.45,4600.55
2010-08-19,4617.3,4634.6,4611.25,4631.85
2010-08-20,4619.3,4643.55,4618.95,4629.55
2010-08-23,4641.7,4661.65,4630.55,4655.75
2010-08-24,4663.7,4665.1,4616.05,4624.85
2010-08-25,4617.8,4625.75,4576.45,4582.0
2010-08-26,4597.35,4606.85,4580.45,4592.75
2010-08-27,4589.65,4613.7,4539.95,4550.9
2010-08-30,4598.15,4598.15,4539.2,4557.6
2010-08-31,4542.4,4546.0,4497.8,4537.25
2010-09-01,4561.6,4607.45,4559.9,4603.45
2010-09-02,4631.15,4631.15,4607.7,4610.95
2010-09-03,4624.35,4633.95,4615.85,4623.65
2010-09-06,4655.1,4699.5,4651.45,4693.8
2010-09-07,4702.15,4724.5,4700.4,4712.15
2010-09-08,4689.55,4732.5,4689.55,4720.75
2010-09-09,4740.25,4750.7,4723.75,4740.35
2010-09-13,4765.85,4822.55,4765.85,4813.25
2010-09-14,4823.6,4859.0,4807.55,4828.55
2010-09-15,4840.15,4881.75,4840.15,4861.3
2010-09-16,4860.55,4883.75,4815.5,4824.15
2010-09-17,4846.5,4882.2,4846.5,4876.5
2010-09-20,4894.85,4933.25,4888.1,4930.0
2010-09-21,4947.25,4963.85,4896.85,4925.95
2010-09-22,4945.6,4948.55,4878.85,4909.1
2010-09-23,4921.1,4921.1,4871.8,4891.55
2010-09-24,4890.45,4938.4,4890.45,4934.2
2010-09-27,4969.3,4981.7,4948.9,4958.4
2010-09-28,4961.5,4978.25,4935.0,4960.65
2010-09-29,4987.6,4987.6,4918.8,4926.05
2010-09-30,4930.1,4935.15,4889.45,4925.15
2010-10-01,4945.4,5023.0,4945.4,5018.8
2010-10-04,5052.15,5076.55,5027.7,5039.65
2010-10-05,5039.85,5070.95,5033.65,5046.7
2010-10-06,5100.65,5102.5,5069.7,5091.05
2010-10-07,5104.65,5125.3,5040.5,5052.9
2010-10-08,5076.65,5076.65,5007.2,5032.65
2010-10-11,5075.9,5080.95,5048.05,5064.95
2010-10-12,5065.05,5065.05,5000.85,5027.45
2010-10-13,5047.55,5124.3,5034.05,5121.8
2010-10-14,5146.4,5159.95,5070.2,5084.75
2010-10-15,5100.5,5101.3,4990.35,4998.7
2010-10-18,5026.2,5026.2,4932.45,5001.7
2010-10-19,5022.8,5047.95,4962.65,4975.25
2010-10-20,4961.9,4985.4,4935.0,4946.05
2010-10-21,4960.75,5041.15,4959.5,5035.9
2010-10-22,5042.4,5055.8,4998.5,5018.7
2010-10-25,5038.0,5077.6,5038.0,5046.95
2010-10-26,5052.7,5059.65,5025.65,5031.1
2010-10-27,5027.55,5032.1,4967.75,4986.7
2010-10-28,5001.65,5022.3,4951.05,4962.4
2010-10-29,4980.75,4981.55,4915.1,4972.95
2010-11-01,5013.8,5057.9,5013.8,5052.95
2010-11-02,5058.4,5070.9,5039.1,5060.85
2010-11-03,5078.2,5109.7,5078.2,5091.0
2010-11-04,5117.9,5173.75,5117.9,5170.75
2010-11-05,5192.75,5212.15,5190.9,5197.05
2010-11-08,5209.5,5209.5,5162.55,5174.25
2010-11-09,5178.55,5205.25,5157.6,5198.3
2010-11-10,5199.2,5209.2,5181.25,5186.15
2010-11-11,5192.0,5206.4,5108.3,5119.5
2010-11-12,5112.95,5129.85,5002.4,5012.3
2010-11-15,5016.8,5047.05,4980.55,5042.8
2010-11-16,5054.75,5054.75,4922.65,4936.1
2010-11-18,4983.9,4983.9,4857.55,4940.05
2010-11-19,4946.85,4946.85,4834.75,4850.55
2010-11-22,4867.3,4942.05,4855.95,4936.85
2010-11-23,4915.8,4915.8,4785.3,4877.05
2010-11-24,4883.65,4915.1,4797.55,4819.05
2010-11-25,4829.0,4842.65,4730.2,4742.85
2010-11-26,4758.65,4762.95,4588.9,4677.5
2010-11-29,4698.3,4742.55,4669.7,4736.45
2010-11-30,4726.35,4795.85,4696.4,4781.4
2010-12-01,4785.95,4881.7,4785.95,4876.3
2010-12-02,4910.4,4937.35,4899.0,4916.2
2010-12-03,4917.15,4920.95,4854.25,4875.8
2010-12-06,4898.2,4932.65,4861.0,4867.15
2010-12-07,4868.7,4870.45,4817.6,4844.05
2010-12-08,4831.9,4831.9,4760.1,4774.45
2010-12-09,4785.7,4790.7,4622.0,4639.1
2010-12-10,4636.1,4718.2,4600.7,4713.3
2010-12-13,4727.15,4768.65,4688.35,4765.6
2010-12-14,4777.2,4814.9,4761.1,4808.8
2010-12-15,4801.65,4809.35,4739.45,4760.3
2010-12-16,4770.3,4799.65,4728.65,4794.95
2010-12-20,4782.9,4819.5,4761.25,4792.8
2010-12-21,4800.1,4838.75,4800.1,4834.8
2010-12-22,4844.85,4859.3,4807.3,4827.7
2010-12-23,4839.5,4845.75,4812.9,4821.15
2010-12-24,4799.35,4842.9,4799.35,4839.9
2010-12-27,4840.85,4865.7,4823.4,4827.9
2010-12-28,4831.85,4837.0,4818.0,4827.55
2010-12-29,4832.6,4876.45,4832.6,4873.55
2010-12-30,4874.65,4906.85,4874.65,4904.65
2010-12-31,4906.4,4947.5,4906.4,4940.95
2011-01-03,4964.5,4980.45,4959.9,4967.3
2011-01-04,4975.6,4988.25,4947.1,4957.1
2011-01-05,4954.35,4954.35,4891.75,4903.1
2011-01-06,4918.05,4926.8,4850.9,4865.05
2011-01-07,4855.5,4863.95,4737.8,4750.75
2011-01-10,4748.95,4750.6,4624.2,4636.2
2011-01-11,4639.05,4682.2,4589.75,4624.95
2011-01-12,4650.15,4716.2,4597.15,4709.85
2011-01-13,4703.0,4718.3,4629.35,4639.8
2011-01-14,4639.95,4691.55,4557.15,4566.75
2011-01-17,4563.6,4583.05,4544.75,4553.65
2011-01-18,4568.9,4604.8,4568.6,4598.35
2011-01-19,4605.65,4620.5,4565.45,4583.85
2011-01-20,4564.65,4605.3,4547.2,4597.7
2011-01-21,4587.0,4610.55,4579.95,4592.7
2011-01-24,4604.0,4636.65,4599.05,4628.7
2011-01-25,4639.7,4667.5,4585.2,4589.5
2011-01-27,4610.3,4611.5,4509.4,4514.0
2011-01-28,4519.35,4519.35,4381.85,4427.5
2011-01-31,4394.85,4435.1,4342.8,4424.6
2011-02-01,4441.85,4446.35,4342.1,4352.15
2011-02-02,4380.85,4405.65,4350.7,4362.35
2011-02-03,4361.5,4432.7,4353.55,4429.9
2011-02-04,4426.15,4460.35,4322.75,4339.55
2011-02-07,4358.4,4362.95,4323.6,4332.1
2011-02-08,4352.05,4352.05,4250.25,4255.7
2011-02-09,4245.0,4257.7,4160.2,4178.3
2011-02-10,4174.2,4193.8,4128.25,4164.3
2011-02-11,4160.95,4244.95,4130.5,4240.45
2011-02-14,4257.05,4371.1,4257.05,4365.75
2011-02-15,4372.2,4404.4,4330.55,4384.6
2011-02-16,4377.2,4405.6,4376.7,4391.35
2011-02-17,4402.3,4443.85,4382.25,4440.0
2011-02-18,4446.1,4483.5,4355.05,4365.3
2011-02-21,4364.0,4407.4,4324.75,4403.2
2011-02-22,4395.4,4400.05,4342.4,4363.45
2011-02-23,4354.25,4379.4,4333.45,4338.75
2011-02-24,4323.05,4327.5,4187.9,4201.2
2011-02-25,4233.25,4248.85,4173.75,4226.75
2011-02-28,4241.4,4343.2,4233.65,4247.15
2011-03-01,4273.9,4397.95,4273.9,4391.75
2011-03-03,4367.75,4425.3,4355.7,4400.7
2011-03-04,4428.1,4455.05,4395.95,4403.75
2011-03-07,4377.05,4377.05,4308.9,4346.55
2011-03-08,4348.15,4396.8,4348.15,4390.6
2011-03-09,4402.45,4422.5,4369.5,4404.3
2011-03-10,4396.1,4396.1,4364.95,4382.2
2011-03-11,4361.25,4388.9,4320.8,4343.7
2011-03-14,4338.8,4402.75,4338.8,4399.65
2011-03-15,4338.5,4368.8,4282.1,4334.7
2011-03-16,4349.15,4401.75,4349.15,4386.45
2011-03-17,4355.9,4389.05,4339.3,4346.9
2011-03-18,4362.65,4370.4,4293.45,4298.4
2011-03-21,4317.65,4319.0,4276.25,4289.3
2011-03-22,4303.6,4336.3,4302.25,4326.5
2011-03-23,4325.15,4374.9,4320.5,4373.35
2011-03-24,4385.2,4410.15,4385.2,4406.65
2011-03-25,4442.85,4499.5,4434.95,4493.35
2011-03-28,4488.4,4530.8,4488.4,4518.3
2011-03-29,4517.95,4570.25,4517.95,4549.0
2011-03-30,4559.65,4606.8,4559.65,4598.45
2011-03-31,4606.9,4647.6,4588.05,4626.45
2011-04-01,4627.15,4646.0,4619.7,4640.05
2011-04-04,4648.75,4714.45,4648.75,4707.2
2011-04-05,4715.65,4729.55,4682.95,4722.85
2011-04-06,4721.75,4753.5,4698.75,4718.6
2011-04-07,4716.8,4741.35,4709.3,4727.35
2011-04-08,4728.0,4749.5,4668.55,4684.5
2011-04-11,4664.6,4675.9,4638.05,4643.1
2011-04-13,4622.55,4736.0,4614.75,4730.5
2011-04-15,4723.55,4727.3,4664.95,4679.8
2011-04-18,4679.75,4732.7,4604.6,4609.0
2011-04-19,4601.95,4625.0,4582.3,4617.7
2011-04-20,4642.4,4697.4,4634.6,4694.7
2011-04-21,4711.65,4736.0,4701.7,4711.55
2011-04-25,4697.85,4730.4,4697.85,4708.35
2011-04-26,4709.7,4719.0,4652.7,4704.85
2011-04-27,4713.45,4723.35,4678.4,4688.0
2011-04-28,4697.5,4700.8,4645.9,4650.45
2011-04-29,4648.85,4664.05,4585.95,4615.3
2011-05-02,4624.75,4632.9,4563.0,4573.65
2011-05-03,4567.35,4584.45,4465.1,4472.0
2011-05-04,4473.35,4476.15,4422.7,4448.65
2011-05-05,4445.65,4470.85,4379.55,4390.6
2011-05-06,4400.25,4466.55,4400.25,4460.45
2011-05-09,4473.35,4483.75,4430.25,4464.0
2011-05-10,4466.35,4493.15,4442.35,4458.2
2011-05-11,4461.45,4486.55,4451.9,4480.7
2011-05-12,4465.9,4489.45,4420.7,4424.6
2011-05-13,4427.95,4507.4,4416.9,4470.35
2011-05-16,4469.0,4469.0,4429.5,4436.1
2011-05-17,4434.55,4459.15,4381.85,4395.95
2011-05-18,4400.95,4411.3,4363.4,4375.25
2011-05-19,4390.2,4393.8,4362.45,4372.05
2011-05-20,4384.3,4433.3,4378.5,4411.9
2011-05-23,4395.85,4395.85,4330.55,4338.25
2011-05-24,4337.45,4361.75,4327.4,4347.2
2011-05-25,4344.1,4344.1,4303.85,4317.9
2011-05-26,4330.8,4358.65,4325.1,4354.95
2011-05-27,4355.65,4412.8,4355.65,4409.8
2011-05-30,4419.4,4439.4,4407.25,4421.65
2011-05-31,4431.9,4497.55,4431.9,4492.9
2011-06-01,4493.45,4521.4,4493.45,4517.8
2011-06-02,4484.1,4496.7,4468.85,4482.55
2011-06-03,4490.85,4525.3,4451.65,4457.9
2011-06-06,4451.15,4471.4,4430.0,4465.5
2011-06-07,4453.15,4496.3,4453.15,4489.95
2011-06-08,4478.6,4496.0,4464.2,4473.25
2011-06-09,4471.5,4484.0,4456.3,4468.3
2011-06-10,4466.7,4469.65,4424.0,4442.8
2011-06-13,4434.2,4449.25,4405.6,4444.35
2011-06-14,4445.9,4474.15,4445.9,4460.55
2011-06-15,4457.3,4458.85,4418.95,4423.0
2011-06-16,4407.9,4419.4,4379.9,4384.65
2011-06-17,4393.2,4401.35,4352.7,4357.75
2011-06-20,4360.95,4364.35,4220.1,4263.25
2011-06-21,4275.65,4307.7,4260.05,4268.35
2011-06-22,4283.95,4293.45,4247.35,4258.5
2011-06-23,4253.6,4287.6,4232.05,4281.1
2011-06-24,4293.8,4395.95,4293.8,4392.2
2011-06-27,4375.95,4454.25,4375.95,4439.35
2011-06-28,4451.35,4464.85,4421.9,4454.35
2011-06-29,4465.85,4495.85,4465.85,4492.3
2011-06-30,4499.9,4528.0,4496.9,4522.95
2011-07-01,4554.5,4554.5,4507.0,4522.05
2011-07-04,4550.3,4560.05,4534.3,4549.15
2011-07-05,4554.2,4554.2,4523.15,4537.1
2011-07-06,4532.05,4555.3,4524.55,4535.3
2011-07-07,4539.55,4610.85,4539.55,4607.85
2011-07-08,4610.9,4611.4,4549.7,4554.8
2011-07-11,4548.0,4548.0,4512.1,4523.05
2011-07-12,4491.1,4499.7,4437.25,4459.3
2011-07-13,4467.9,4514.85,4467.9,4508.4
2011-07-14,4499.55,4560.6,4482.6,4525.5
2011-07-15,4527.25,4550.9,4502.85,4514.65
2011-07-18,4515.0,4531.45,4499.8,4509.75
2011-07-19,4511.25,4549.9,4504.95,4538.75
2011-07-20,4554.15,4560.3,4493.15,4498.1
2011-07-21,4491.35,4505.95,4469.95,4475.7
2011-07-22,4494.9,4547.8,4494.9,4544.3
2011-07-25,4544.2,4589.55,4534.85,4577.75
2011-07-26,4582.2,4591.35,4494.3,4504.85
2011-07-27,4512.2,4515.7,4471.1,4491.3
2011-07-28,4461.95,4465.0,4438.15,4444.9
2011-07-29,4440.15,4467.0,4419.6,4424.05
2011-08-01,4448.85,4476.95,4421.2,4440.85
2011-08-02,4428.05,4428.05,4375.95,4392.95
2011-08-03,4363.45,4365.45,4334.7,4359.3
2011-08-04,4363.5,4390.5,4306.65,4311.55
2011-08-05,4242.6,4242.6,4144.3,4220.5
2011-08-08,4150.2,4205.95,4095.0,4150.5
2011-08-09,4057.2,4176.95,4028.25,4107.7
2011-08-10,4175.8,4196.9,4154.9,4182.25
2011-08-11,4164.3,4195.5,4156.85,4164.75
2011-08-12,4195.55,4197.15,4112.9,4121.35
2011-08-16,4150.55,4162.55,4067.4,4081.3
2011-08-17,4078.55,4122.7,4056.2,4081.3
2011-08-18,4093.25,4093.25,3985.2,3994.15
2011-08-19,3947.65,3953.9,3883.65,3925.8
2011-08-22,3924.95,3974.3,3900.55,3970.5
2011-08-23,3984.8,4020.45,3947.6,4010.7
2011-08-24,4002.25,4030.35,3960.05,3970.1
2011-08-25,3984.1,3987.8,3921.65,3929.5
2011-08-26,3929.6,3949.3,3833.7,3851.55
2011-08-29,3883.6,3985.1,3883.6,3977.35
2011-08-30,4006.95,4047.7,3986.25,4038.35
2011-09-02,4097.9,4097.9,4039.4,4070.9
2011-09-05,4048.15,4071.15,4030.3,4063.15
2011-09-06,4050.15,4098.05,4013.3,4093.2
2011-09-07,4101.95,4165.25,4101.95,4146.4
2011-09-08,4154.25,4175.35,4131.2,4163.85
2011-09-09,4168.5,4175.65,4090.9,4098.1
2011-09-12,4055.9,4055.9,3989.7,4010.75
2011-09-13,4027.75,4074.9,3987.65,4007.1
2011-09-14,4020.4,4060.4,3992.0,4051.55
2011-09-15,4078.9,4105.85,4029.1,4097.0
2011-09-16,4123.1,4136.0,4093.55,4105.1
2011-09-19,4096.3,4096.3,4064.4,4072.05
2011-09-20,4077.9,4148.0,4075.85,4142.8
2011-09-21,4150.5,4167.2,4132.8,4150.55
2011-09-22,4107.45,4107.45,3985.25,3994.15
2011-09-23,3966.8,3996.45,3923.3,3952.1
2011-09-26,3957.95,3957.95,3860.55,3914.8
2011-09-27,3953.35,4017.85,3953.35,4010.05
2011-09-28,4028.95,4028.95,3972.15,3987.45
2011-09-29,3975.6,4033.5,3955.9,4024.75
2011-09-30,4011.25,4037.95,3964.8,3978.35
2011-10-03,3940.85,3940.85,3888.0,3903.2
2011-10-04,3888.85,3921.85,3821.9,3843.7
2011-10-05,3854.3,3877.3,3817.35,3821.85
2011-10-07,3894.4,3942.1,3894.4,3913.95
2011-10-10,3913.35,3983.9,3910.6,3977.9
2011-10-11,3999.85,4029.35,3975.6,3981.85
2011-10-12,4001.9,4072.95,4001.2,4068.6
2011-10-13,4085.7,4099.2,4052.3,4058.3
2011-10-14,4047.15,4095.95,4044.15,4090.7
2011-10-17,4103.75,4111.45,4063.45,4083.8
2011-10-18,4046.45,4046.45,4007.15,4023.15
2011-10-19,4046.6,4098.7,4046.6,4093.5
2011-10-20,4064.95,4064.95,4022.5,4057.35
2011-10-21,4065.35,4079.05,4017.5,4024.65
2011-10-24,4059.95,4089.0,4040.25,4046.65
2011-10-25,4068.05,4114.1,4033.05,4101.4
2011-10-26,4114.15,4128.85,4114.15,4119.05
2011-10-28,4195.25,4235.15,4195.25,4229.75
2011-10-31,4228.7,4236.05,4204.45,4215.9
2011-11-01,4189.75,4210.3,4156.2,4170.75
2011-11-02,4148.3,4198.7,4148.3,4171.4
2011-11-03,4162.25,4186.45,4137.0,4179.65
2011-11-04,4212.1,4228.55,4182.95,4201.1
2011-11-08,4205.55,4216.6,4179.3,4203.05
2011-11-09,4214.1,4217.85,4141.4,4147.15
2011-11-11,4113.85,4131.5,4084.6,4100.9
2011-11-14,4127.05,4141.95,4069.4,4074.55
2011-11-15,4065.2,4076.0,3988.6,3996.95
2011-11-16,3991.85,3991.85,3934.4,3965.45
2011-11-17,3963.75,3969.7,3885.25,3894.75
2011-11-18,3875.35,3875.35,3819.5,3869.05
2011-11-21,3851.65,3851.65,3769.35,3778.6
2011-11-22,3787.6,3827.45,3776.95,3800.6
2011-11-23,3782.7,3782.7,3684.4,3720.15
2011-11-24,3720.8,3768.75,3672.55,3762.85
2011-11-25,3749.15,3782.55,3729.75,3742.2
2011-11-28,3774.6,3843.25,3774.6,3839.55
2011-11-29,3846.65,3852.45,3795.05,3804.0
2011-11-30,3782.85,3824.1,3768.05,3811.25
2011-12-01,3886.95,3933.15,3864.7,3878.6
2011-12-02,3880.85,3968.65,3867.2,3962.1
2011-12-05,3954.75,3968.65,3935.1,3957.75
2011-12-07,3963.8,3997.25,3958.4,3970.6
2011-12-08,3956.9,3962.6,3870.0,3883.75
2011-12-09,3843.95,3866.0,3815.0,3830.85
2011-12-12,3852.75,3854.15,3745.35,3751.05
2011-12-13,3734.15,3782.85,3722.3,3767.1
2011-12-14,3760.6,3793.15,3728.45,3736.6
2011-12-15,3709.0,3733.6,3670.25,3720.2
2011-12-16,3723.6,3768.0,3632.75,3647.95
2011-12-19,3632.45,3632.45,3565.4,3603.8
2011-12-20,3616.25,3618.4,3535.85,3544.0
2011-12-21,3594.4,3650.55,3581.55,3640.9
2011-12-22,3610.25,3677.35,3600.55,3674.5
2011-12-23,3690.55,3699.55,3646.9,3660.55
2011-12-26,3662.85,3708.7,3662.85,3703.8
2011-12-27,3704.55,3720.2,3663.4,3680.2
2011-12-28,3683.3,3683.3,3630.7,3644.1
2011-12-29,3630.6,3642.0,3603.65,3607.6
2011-12-30,3615.1,3637.5,3582.45,3597.75
2012-01-02,3606.4,3615.1,3568.75,3602.5
2012-01-03,3623.85,3705.2,3623.85,3700.8
2012-01-04,3706.05,3717.9,3681.75,3695.05
2012-01-05,3694.7,3718.75,3682.5,3696.15
2012-01-06,3682.05,3720.95,3651.1,3694.8
2012-01-07,3695.65,3701.65,3693.65,3697.7
2012-01-09,3698.05,3710.65,3664.4,3701.3
2012-01-10,3717.1,3790.35,3717.1,3785.35
2012-01-11,3792.8,3816.2,3785.3,3805.5
2012-01-12,3794.6,3822.5,3775.8,3797.4
2012-01-13,3814.1,3850.9,3806.7,3827.2
2012-01-16,3815.25,3836.95,3798.65,3833.15
2012-01-17,3849.95,3907.8,3849.95,3900.0
2012-01-18,3905.75,3910.2,3868.25,3881.8
2012-01-19,3903.45,3934.55,3903.45,3931.95
2012-01-20,3946.45,3963.1,3922.5,3952.7
2012-01-23,3940.0,3968.2,3939.4,3952.7
2012-01-24,3962.85,4026.1,3955.45,4016.9
2012-01-25,4030.05,4058.05,4025.7,4051.8
2012-01-27,4083.65,4090.25,4059.6,4085.35
2012-01-30,4062.95,4062.95,3987.95,3995.8
2012-01-31,4016.5,4092.7,4016.5,4082.85
2012-02-01,4082.25,4122.25,4062.25,4117.55
2012-02-02,4137.4,4163.0,4109.25,4146.55
2012-02-03,4149.9,4194.55,4139.25,4188.45
2012-02-06,4217.75,4251.5,4202.0,4227.1
2012-02-07,4255.0,4255.0,4189.5,4199.05
2012-02-08,4203.9,4251.5,4199.55,4232.75
2012-02-09,4219.2,4277.85,4219.2,4272.4
2012-02-10,4265.55,4294.55,4225.6,4258.4
2012-02-13,4258.55,4281.7,4237.35,4264.8
2012-02-14,4259.55,4296.0,4259.55,4289.5
2012-02-15,4313.9,4388.5,4313.9,4381.45
2012-02-16,4371.45,4392.55,4354.3,4385.9
2012-02-17,4414.5,4454.6,4399.65,4414.05
2012-02-21,4412.8,4456.45,4412.8,4447.5
2012-02-22,4449.0,4465.25,4329.85,4340.85
2012-02-23,4332.4,4360.55,4294.35,4322.9
2012-02-24,4320.65,4355.5,4265.45,4284.55
2012-02-27,4294.8,4294.8,4156.75,4165.05
2012-02-28,4181.15,4264.65,4181.15,4258.5
2012-02-29,4285.65,4325.45,4242.8,4275.55
2012-03-01,4265.05,4265.05,4215.4,4243.75
2012-03-02,4260.0,4285.05,4229.05,4254.5
2012-03-03,4254.8,4261.75,4254.0,4256.0
2012-03-05,4246.85,4246.85,4186.55,4195.45
